CustomerID,Probability of Churning
8199-ZLLSA,0.14
9932-WBWIK,0.14
6408-OTUBZ,0.14
0114-RSRRW,0.139
7520-HQWJU,0.139
5278-PNYOX,0.139
5777-KJIRB,0.139
2323-ARSVR,0.139
5712-VBOXD,0.139
2359-QWQUL,0.139
9986-BONCE,0.139
0750-EKNGL,0.139
5998-DZLYR,0.139
2308-STERM,0.139
6289-CPNLD,0.139
2150-WLKUW,0.139
8080-POTJR,0.139
9405-GPBBG,0.139
2439-QKJUL,0.138
0484-FFVBJ,0.138
8741-LQOBK,0.138
0440-UEDAI,0.138
6752-APNJL,0.138
5678-VFNEQ,0.138
1991-VOPLL,0.138
4079-VTGLK,0.138
5168-MQQCA,0.138
9388-ZEYVT,0.138
8713-IGZSO,0.138
1444-VVSGW,0.138
0533-UCAAU,0.138
8016-ZMGMO,0.138
5294-CDGWY,0.138
2371-JUNGC,0.137
1950-KSVVJ,0.137
0292-WEGCH,0.137
5829-NVSQN,0.137
7526-IVLYU,0.137
1492-QGCLU,0.137
1784-BXEFA,0.137
8752-GHJFU,0.137
9618-LFJRU,0.137
1936-UAFEH,0.137
2792-VPPET,0.137
5271-YNWVR,0.137
8400-WZICQ,0.136
5481-NTDOH,0.136
6900-RBKER,0.136
3097-PYWXL,0.136
9488-FYQAU,0.136
9330-VOFSZ,0.136
3259-KNMRR,0.136
3096-YXENJ,0.136
3192-NQECA,0.136
2931-VUVJN,0.136
7803-XOCCZ,0.136
2223-KAGMX,0.136
2159-TURXX,0.136
7954-MLBUN,0.136
4789-KWMXN,0.136
3705-RHRFR,0.136
2065-MMKGR,0.136
1755-RMCXH,0.136
7317-GGVPB,0.136
0380-ZCSBI,0.136
8929-KSWIH,0.136
2773-OVBPK,0.136
8050-WYBND,0.136
8220-OCUFY,0.136
7764-BDPEE,0.136
8166-ZZTFS,0.135
9513-DXHDA,0.135
9786-IJYDL,0.135
3680-CTHUH,0.135
8318-LCNBW,0.135
7140-ADSMJ,0.135
1623-NLDOT,0.135
2239-CFOUJ,0.135
8559-CIZFV,0.135
3282-ZISZV,0.135
0303-WMMRN,0.135
8439-LTUGF,0.135
2469-DTSGX,0.135
9367-TCUYN,0.135
4981-FLTMF,0.135
0356-OBMAC,0.135
8970-ANWXO,0.134
1591-MQJTP,0.134
9619-GSATL,0.134
2578-JQPHZ,0.134
8406-LNMHF,0.134
6234-RAAPL,0.134
3780-DDGSE,0.134
0565-JUPYD,0.134
0164-APGRB,0.134
9027-YFHQJ,0.134
2740-JFBOK,0.134
9912-OMZDS,0.134
6968-URWQU,0.134
3249-VHRIP,0.134
4486-EFAEB,0.134
1557-EMYVT,0.133
2303-PJYHN,0.133
3675-EQOZA,0.133
7049-GKVZY,0.133
2639-UGMAZ,0.133
6050-IJRHS,0.133
1337-BOZWO,0.133
5386-THSLQ,0.133
9592-ERDKV,0.133
8822-KNBHV,0.133
3061-BCKYI,0.133
8883-GRDWQ,0.133
4115-UMJFQ,0.133
4751-ERMAN,0.133
2546-KZAAT,0.133
7727-SHVZV,0.133
7762-URZQH,0.133
1061-PNTHC,0.133
3244-CQPHU,0.133
3633-CDBUW,0.133
7005-CYUIL,0.132
6766-HFKLA,0.132
7753-USQYQ,0.132
8401-EMUWF,0.132
3034-ZBEQN,0.132
8565-HBFNN,0.132
1470-PSXNM,0.132
9609-BENEA,0.132
6784-XYJAE,0.132
2904-GGUAZ,0.132
4851-BQDNX,0.132
7208-PSIHR,0.132
0723-FDLAY,0.132
4160-AMJTL,0.132
4903-UYAVB,0.132
7931-PXHFC,0.132
6992-TKNYO,0.131
0725-CXOTM,0.131
1841-YSJGV,0.131
2911-IJORQ,0.131
2511-MORQY,0.131
3594-UVONA,0.131
4682-BLBUC,0.131
7519-JTWQH,0.131
3229-USWAR,0.131
3410-MHHUM,0.131
8035-BUYVG,0.131
6302-JGYRJ,0.131
9894-QMIMJ,0.131
1137-DGOWI,0.131
4186-ZBUEW,0.131
8879-ZKJOF,0.131
6490-FGZAT,0.131
9092-GDZKO,0.131
1017-FBQMM,0.13
6972-SNKKW,0.13
4806-DXQCE,0.13
8879-XUAHX,0.13
4611-ANLQC,0.13
9680-NIAUV,0.13
9025-ZRPVR,0.13
1621-YNCJH,0.13
5915-DGNVC,0.13
3413-DHLPB,0.13
8961-QDZZJ,0.13
5863-OOKCL,0.13
1183-CANVH,0.13
8910-ICHIU,0.13
0946-FKYTX,0.13
0813-TAXXS,0.13
6377-KSLXC,0.13
9754-CLVZW,0.129
6250-CGGUN,0.129
4922-CVPDX,0.129
0815-MFZGM,0.129
0384-LPITE,0.129
0392-BZIUW,0.129
4079-ULGFR,0.129
9309-BZGNT,0.129
1729-VLAZJ,0.129
9788-YTFGE,0.129
8932-CZHRQ,0.129
8085-MSNLK,0.128
4576-CSAJH,0.128
1448-CYWKC,0.128
5781-BKHOP,0.128
6156-UZDLF,0.128
1060-ENTOF,0.128
8246-SHFGA,0.128
4194-WHFCB,0.128
3898-BSJYF,0.127
2242-MFOTG,0.127
8295-FHIVV,0.127
5955-EPOAZ,0.127
2408-PSJVE,0.127
7901-IIDQV,0.127
1563-IWQEX,0.127
9938-ZREHM,0.127
5174-ITUMV,0.127
0975-UYDTX,0.127
7619-PLRLP,0.126
4644-PIZRT,0.126
0019-EFAEP,0.126
4732-RRJZC,0.126
5832-TRLPB,0.126
0628-CNQRM,0.126
7570-WELNY,0.126
4091-TVOCN,0.126
1925-GMVBW,0.126
2391-IPLOP,0.126
8496-DMZUK,0.126
0068-FIGTF,0.125
6870-ECSHE,0.125
6754-LZUKA,0.125
2522-WLNSF,0.125
3186-AJIEK,0.125
8646-JCOMS,0.125
3156-QLHBO,0.125
3758-CKOQL,0.125
8405-IGQFX,0.125
9796-MVYXX,0.125
6322-HRPFA,0.125
5578-NKCXI,0.124
9052-DHNKM,0.124
3090-HAWSU,0.124
8823-RLPWL,0.124
0661-WCQNQ,0.124
7083-YNSKY,0.124
0106-UGRDO,0.124
5336-UFNZP,0.124
8053-WWDRO,0.124
4785-QRJHC,0.124
4770-QAZXN,0.124
2483-XSSMZ,0.124
8894-JVDCV,0.124
5061-PBXFW,0.124
5524-KHNJP,0.124
0278-YXOOG,0.124
9822-BIIGN,0.123
5855-EIBDE,0.123
7607-QKKTJ,0.123
3340-QBBFM,0.123
5198-HQAEN,0.123
9705-ZJBCG,0.123
2746-DIJLO,0.123
8984-HPEMB,0.123
5553-AOINX,0.123
5203-XEHAX,0.123
3442-ZHHCC,0.123
1282-IHQAC,0.123
5504-WSIUR,0.123
9924-JPRMC,0.123
7541-YLXCL,0.123
8226-BXGES,0.123
3214-IYUUQ,0.122
7787-BNTZM,0.122
3727-OWVYD,0.122
1684-FLBGS,0.122
3915-ODIYG,0.122
5996-NRVXR,0.122
9926-PJHDQ,0.122
9861-PDSZP,0.122
1708-PBBOA,0.122
8573-CGOCC,0.122
7994-XIRTR,0.122
1264-FUHCX,0.122
9473-CBZOP,0.122
4404-HIBDJ,0.122
6840-RESVB,0.122
7219-TLZHO,0.122
4906-ZHGPK,0.122
8224-UAXBZ,0.122
0052-DCKON,0.121
5954-BDFSG,0.121
3981-QSVQI,0.121
5393-HJZSM,0.121
1891-QRQSA,0.121
2634-HCZGT,0.121
3977-QCRSL,0.121
0022-TCJCI,0.121
5985-TBABQ,0.121
5844-QVTAT,0.121
2428-ZMCTB,0.121
8668-KNZTI,0.121
1385-TQOZW,0.121
5312-IRCFR,0.121
3694-GLTJM,0.121
1383-EZRWL,0.121
1855-CFULU,0.121
0320-DWVTU,0.121
9251-WNSOD,0.121
1866-NXPSP,0.121
6671-NGWON,0.121
6341-JVQGF,0.121
6598-RFFVI,0.121
9419-IPPBE,0.121
1810-MVMAI,0.12
6242-FEGFD,0.12
4759-PXTAN,0.12
8410-BGQXN,0.12
9207-ZPANB,0.12
1614-JBEBI,0.12
5110-CHOPY,0.12
7156-MXBJE,0.12
7841-FCRQD,0.12
7654-YWJUF,0.12
8869-LIHMK,0.12
7445-WMRBW,0.12
6718-BDGHG,0.119
1527-SXDPN,0.119
2192-CKRLV,0.119
9917-KWRBE,0.119
3658-QQJYD,0.119
5574-NXZIU,0.119
4742-DRORA,0.119
8263-QMNTJ,0.119
2621-UDNLU,0.118
4184-VODJZ,0.118
5815-HGGHV,0.118
5245-VDBUR,0.118
0635-WKOLD,0.118
4973-RLZVI,0.118
5724-BIDBU,0.118
6635-MYYYZ,0.118
7951-VRDVK,0.118
4501-UYKBC,0.118
6261-RCVNS,0.118
9995-HOTOH,0.118
2320-YKQBO,0.118
2380-DAMQP,0.118
3739-YBWAB,0.118
9866-OCCKE,0.118
2188-SXWVT,0.117
5716-EZXZN,0.117
5791-KAJFD,0.117
1573-LGXBA,0.117
0983-TATYJ,0.117
5172-RKOCB,0.117
5440-FLBQG,0.117
7722-CVFXN,0.117
4937-QPZPO,0.117
6040-CGACY,0.117
2791-SFVEW,0.117
3134-DSHVC,0.117
9978-HYCIN,0.117
8261-GWDBQ,0.117
1353-GHZOS,0.117
2928-HLDBA,0.117
9199-PWQVC,0.117
6549-YMFAW,0.117
0134-XWXCE,0.117
7663-YJHSN,0.116
0727-BNRLG,0.116
2798-NYLMZ,0.116
0667-NSRGI,0.116
5327-XOKKY,0.116
1325-USMEC,0.116
6522-OIQSX,0.116
6176-YJWAS,0.116
9570-KYEUA,0.116
5906-CVLHP,0.116
6195-MELTI,0.116
7868-TMWMZ,0.116
1936-CZAKF,0.115
8996-ZROXE,0.115
2364-UFROM,0.115
5575-GNVDE,0.115
4627-MIHJH,0.115
2302-OUZXB,0.115
9970-QBCDA,0.115
3181-VTHOE,0.115
2577-GVSIL,0.115
4140-WJAWW,0.115
0853-TWRVK,0.115
3259-QMXUN,0.115
7343-EOBEU,0.115
7691-XVTZH,0.115
6258-NGCNG,0.115
7542-CYDDM,0.115
9968-FFVVH,0.114
7816-VGHTO,0.114
0930-EHUZA,0.114
2348-KCJLT,0.114
5702-SKUOB,0.114
4106-HADHQ,0.114
6681-ZSEXG,0.114
2073-QBVBI,0.114
6827-IEAUQ,0.114
8434-PNQZX,0.114
4547-FZJWE,0.114
4282-MSACW,0.114
9225-BZLNZ,0.114
3363-EWLGO,0.114
4999-IEZLT,0.113
4513-CXYIX,0.113
9640-ZSLDC,0.113
9139-TWBAS,0.113
1064-FBXNK,0.113
0104-PPXDV,0.113
0536-ESJEP,0.113
4003-OCTMP,0.113
6574-MCOEH,0.113
6469-QJKZW,0.113
5376-PCKNB,0.112
0074-HDKDG,0.112
7874-ECPQJ,0.112
9553-DLCLU,0.112
1150-WFARN,0.112
4430-YHXGG,0.112
2361-FJWNO,0.112
7623-HKYRK,0.112
7706-DZNKK,0.112
0756-MPZRL,0.112
4508-OEBEY,0.112
4830-FAXFM,0.112
0327-WFZSY,0.112
1544-JJMYL,0.112
5944-UGLLK,0.112
2234-XADUH,0.112
4778-IZARL,0.112
9432-RUVSL,0.112
3508-CFVZL,0.111
9330-DHBFL,0.111
3605-JISKB,0.111
4815-YOSUK,0.111
1430-SFQSA,0.111
5701-GUXDC,0.111
3174-AKMAS,0.111
8777-PVYGU,0.111
4500-HKANN,0.111
1525-LNLOJ,0.111
4598-ZADCK,0.111
4884-TVUQF,0.111
5327-CNLUQ,0.111
8003-EWNDZ,0.111
8680-CGLTP,0.111
8348-JLBUG,0.111
5975-BAICR,0.111
6838-YAUVY,0.111
1814-DKOLC,0.111
0142-GVYSN,0.111
1309-XGFSN,0.111
6437-UDQJM,0.11
3486-KHMLI,0.11
3623-FQBOX,0.11
4049-ZPALD,0.11
2325-ZUSFD,0.11
1641-BYBTK,0.11
9386-LDCZR,0.11
9150-HEPMB,0.11
1174-FGIFN,0.11
0479-HMSWA,0.109
8777-MBMTS,0.109
8735-NBLWT,0.109
0687-ZVTHB,0.109
5256-SKJGO,0.109
4189-NAKJS,0.109
8204-TIFGJ,0.109
8853-TZDGH,0.109
7925-PNRGI,0.109
7564-GHCVB,0.109
9000-PLFUZ,0.109
4890-VMUAV,0.109
5135-GRQJV,0.109
9705-IOVQQ,0.109
1154-HYWWO,0.109
4355-CVPVS,0.109
9364-YKUVW,0.108
1752-OZXFY,0.108
1898-JSNDC,0.108
9929-PLVPA,0.108
1555-DJEQW,0.108
4328-VUFWD,0.108
9357-UJRUN,0.108
8317-BVKSO,0.108
2332-EFBJY,0.108
3530-CRZSB,0.108
4565-EVZMJ,0.108
6164-HXUGH,0.108
6114-TCFID,0.108
6559-RAKOZ,0.108
4182-BGSIQ,0.108
6614-FHDBO,0.108
9955-QOPOY,0.108
8383-SGHJU,0.108
5468-BPMMO,0.108
2282-YGNOR,0.108
6872-HXFNF,0.108
9294-TDIPC,0.107
2023-VQFDL,0.107
1813-JYWTO,0.107
4730-AWNAU,0.107
0230-UBYPQ,0.107
6023-GSSXW,0.107
0014-BMAQU,0.107
0866-QLSIR,0.107
7110-BDTWG,0.107
7176-WRTNX,0.107
0459-SPZHJ,0.107
3551-GAEGL,0.107
6732-FZUGP,0.107
2054-PJOCK,0.106
4525-VZCZG,0.106
2361-UPSND,0.106
8942-DBMHZ,0.106
7945-HLKEA,0.106
6112-KTHFQ,0.106
3298-QEICA,0.106
1498-DQNRX,0.106
1474-JUWSM,0.106
5616-PRTNT,0.106
3410-YOQBQ,0.106
2520-SGTTA,0.106
7047-YXDMZ,0.106
8024-XNAFQ,0.106
9512-PHSMG,0.106
5297-MDOIR,0.106
4178-EGMON,0.105
2987-BJXIK,0.105
4163-KIUHY,0.105
9209-NWPGU,0.105
6211-WWLTF,0.105
3482-ABPKK,0.105
4615-PIVVU,0.105
8309-PPCED,0.105
6478-HRRCZ,0.105
5446-DKWYW,0.105
9750-BOOHV,0.105
1162-ECVII,0.105
7696-AMHOD,0.105
4522-XRWWI,0.105
9256-JTBNZ,0.105
4946-EDSEW,0.105
2923-ARZLG,0.105
0942-KOWSM,0.105
9200-NLNPD,0.105
5304-EFJLP,0.105
0248-PGHBZ,0.104
7336-RLLRH,0.104
3407-QGWLG,0.104
1414-YADCW,0.104
3926-YZVVX,0.104
2430-RRYUW,0.104
5811-IWXYM,0.104
6082-GLJIX,0.104
9236-NDUCW,0.104
8898-KASCD,0.104
5857-XRECV,0.104
4909-JOUPP,0.104
1004-NOZNR,0.104
3205-MXZRA,0.104
5318-YKDPV,0.104
6339-TBELP,0.104
1735-XMJVH,0.104
3696-XRIEN,0.103
3724-UCSHY,0.103
6543-JXSOO,0.103
8812-ZRHFP,0.103
4377-VDHYI,0.103
7173-TETGO,0.103
2321-OMBXY,0.103
7690-KPNCU,0.103
0657-DOGUM,0.103
5546-BYZSM,0.103
4670-TABXH,0.103
8138-EALND,0.103
0743-HNPFG,0.103
3108-PCCGG,0.103
7531-GQHME,0.103
6893-ODYYE,0.103
0098-BOWSO,0.103
6131-JLWZM,0.102
4686-GEFRM,0.102
9102-OXKFY,0.102
7826-VVKWT,0.102
9477-LGWQI,0.102
2717-HVIZY,0.102
8738-JOKAR,0.102
8311-UEUAB,0.102
8398-TBIYD,0.102
9411-TPQQV,0.102
8565-WUXZU,0.102
3258-SYSWS,0.102
7550-WIQVA,0.101
0496-AHOOK,0.101
8944-AILEF,0.101
0083-PIVIK,0.101
7105-BENQF,0.101
9351-HXDMR,0.101
9053-JZFKV,0.101
9691-HKOVS,0.101
6837-HAEVO,0.101
5049-MUBWG,0.101
8034-RYTVV,0.101
4423-JWZJN,0.101
9578-FOMUK,0.101
3908-MKIMJ,0.101
4355-HBJHH,0.101
8457-XIGKN,0.1
7765-LWVVH,0.1
3585-YNADK,0.1
9880-TDQAC,0.1
5837-LXSDN,0.1
3824-RHKVR,0.1
8417-GSODA,0.1
8292-FRFZQ,0.1
1539-LNKHM,0.1
6252-DFGTK,0.1
2933-XEUJM,0.1
7100-FQPRV,0.1
5473-KHBPS,0.1
3043-SUDUA,0.1
9027-TMATR,0.1
5025-GOOKI,0.1
7576-ASEJU,0.1
4697-LUPSU,0.1
1619-YWUBB,0.1
0378-XSZPU,0.1
8169-SAEJD,0.1
1661-CZBAU,0.1
4312-KFRXN,0.1
2239-CGBUZ,0.099
7801-CEDNV,0.099
2057-BOYKM,0.099
6388-TABGU,0.099
6993-YGFJV,0.099
5537-UXXVS,0.099
5684-FJVYR,0.099
8869-TORSS,0.099
7338-ERIVA,0.099
9844-FELAJ,0.099
2898-MRKPI,0.099
4626-OZDTJ,0.099
8570-KLJYJ,0.099
4000-VGMQP,0.099
9359-UGBTK,0.099
3213-VVOLG,0.099
2233-TXSIU,0.099
0347-UBKUZ,0.098
9385-NXKDA,0.098
0661-KBKPA,0.098
0121-SNYRK,0.098
5186-PEIZU,0.098
1043-YCUTE,0.098
6421-SZVEM,0.098
7771-ZONAT,0.098
7269-JISCY,0.098
6556-DBKZF,0.098
8184-WMOFI,0.098
4304-TSPVK,0.098
7923-IYJWY,0.098
4367-NUYAO,0.098
4719-UMSIY,0.098
0771-CHWSK,0.098
7956-XQWGU,0.098
4713-ZBURT,0.098
2521-NPUZR,0.098
8871-JLMHM,0.098
4881-GQJTW,0.098
7644-OMVMY,0.097
1122-YJBCS,0.097
6265-SXWBU,0.097
3077-RSNTJ,0.097
4291-HYEBC,0.097
7029-IJEJK,0.097
9720-JJJOR,0.097
9670-BPNXF,0.097
1136-XGEQU,0.097
9919-FZDED,0.097
0218-QNVAS,0.097
9730-DRTMJ,0.097
5688-KZTSN,0.097
5989-AXPUC,0.097
2812-ENYMO,0.097
0334-ZFJSR,0.097
1937-OTUKY,0.097
5125-CNDSP,0.097
7876-AEHIG,0.097
7325-ENZFI,0.097
4322-RCYMT,0.097
1023-BQXZE,0.096
4560-WQAQW,0.096
5170-PTRKA,0.096
0048-LUMLS,0.096
4137-JOPHL,0.096
6994-FGRHH,0.096
4808-YNLEU,0.096
9086-YJYXS,0.096
0379-DJQHR,0.096
1699-UOTXU,0.096
8782-NUUOL,0.096
1135-HIORI,0.096
2292-XQWSV,0.096
4801-KFYKL,0.096
2499-AJYUA,0.096
0617-AQNWT,0.096
2039-JONDJ,0.096
2931-XIQBR,0.096
5056-FIMPT,0.096
0484-JPBRU,0.095
9610-WCESF,0.095
4097-YODCF,0.095
8672-OAUPW,0.095
1821-BUCWY,0.095
1265-HVPZB,0.095
3750-RNQKR,0.095
2144-ESWKO,0.095
7995-ZHHNZ,0.095
4115-BNPJY,0.095
4872-VXRIL,0.095
2245-ADZFJ,0.095
4039-PIMHX,0.095
9546-KDTRB,0.095
2453-SAFNS,0.095
9289-LBQVU,0.095
0810-DHDBD,0.095
6194-HBGQN,0.094
0840-DCNZE,0.094
1131-SUEKT,0.094
7636-PEPNS,0.094
9817-APLHW,0.094
2085-JVGAD,0.094
0516-QREYC,0.094
7055-JCGNI,0.094
8727-XDPUD,0.094
2868-LLSKM,0.094
7375-WMVMT,0.094
0565-IYCGT,0.094
1291-CUOCY,0.094
0516-OOHAR,0.094
6504-VBLFL,0.094
7633-MVPUY,0.094
3401-URHDA,0.094
9127-QRZMH,0.093
6701-DHKWQ,0.093
4549-ZDQYY,0.093
2890-WFBHU,0.093
1036-GUDCL,0.093
3280-MRDOF,0.093
6663-JOCQO,0.093
6810-VCAEX,0.093
9277-JOOMO,0.093
5499-ECUTN,0.093
0369-ZGOVK,0.093
9470-RTWDV,0.093
9711-FJTBX,0.093
4578-PHJYZ,0.093
7777-UNYHB,0.093
2330-PQGDQ,0.093
3638-WEABW,0.093
6549-BTYPG,0.092
3324-OIRTO,0.092
3067-SVMTC,0.092
1063-DHQJF,0.092
0536-BGFMZ,0.092
7670-ZBPOQ,0.092
7247-XOZPB,0.092
4376-KFVRS,0.092
6461-PPAXN,0.092
4825-XJGDM,0.092
6152-ONASV,0.092
6121-TNHBO,0.092
2958-NHPPS,0.092
9860-LISIZ,0.092
0078-XZMHT,0.092
3115-JPJDD,0.092
1257-SXUXQ,0.092
0112-QWPNC,0.091
6094-ZIVKX,0.091
3422-WJOYD,0.091
5566-SOEZD,0.091
1237-WIYYZ,0.091
5762-TJXGK,0.091
7929-SKFGK,0.091
0993-OSGPT,0.091
5020-ZSTTY,0.091
1045-LTCYT,0.091
2434-EEVDB,0.091
9967-ATRFS,0.091
7605-BDWDC,0.091
1866-ZSLJM,0.09
4835-YSJMR,0.09
7025-WCBNE,0.09
2466-NEJOJ,0.09
0254-KCJGT,0.09
6242-SGYTS,0.09
8469-SNFFH,0.09
1271-UODNO,0.09
7833-PKIHD,0.09
8331-ZXFOE,0.09
3649-JPUGY,0.09
3841-NFECX,0.09
9742-XOKTS,0.09
0310-SUCIN,0.09
7138-GIRSH,0.09
6147-CBCRA,0.09
6682-VCIXC,0.09
3301-VKTGC,0.09
0023-UYUPN,0.09
3230-IUALN,0.09
1298-PHBTI,0.09
0620-XEFWH,0.09
5018-HEKFO,0.089
4057-FKCZK,0.089
6174-NRBTZ,0.089
9253-VIFJQ,0.089
0619-OLYUR,0.089
2368-GAKKQ,0.089
3318-ISQFQ,0.089
1744-JHKYS,0.089
1088-CNNKB,0.089
9470-YFUYI,0.089
5232-NXPAY,0.089
9565-FLVCG,0.089
8174-TBVCF,0.089
1171-TYKUR,0.089
4623-ZKHLY,0.089
1096-ADRUX,0.089
2055-BFOCC,0.089
0203-HHYIJ,0.089
3740-RLMVT,0.089
4419-UJMUS,0.089
4445-KWOKW,0.089
0487-VVUVK,0.089
2205-LPVGL,0.089
3571-DPYUH,0.088
0961-ZWLVI,0.088
4111-BNXIF,0.088
4129-LYCOI,0.088
5315-CKEQK,0.088
7971-HLVXI,0.088
3847-BAERP,0.088
1984-GPTEH,0.088
8670-ERCJH,0.088
3253-HKOKL,0.088
4702-HDRKD,0.088
9194-GFVOI,0.088
9220-ZNKJI,0.088
6719-FGEDO,0.088
9467-ROOLM,0.088
1832-PEUTS,0.088
4531-AUZNK,0.088
9138-EFSMO,0.088
2272-JKMSI,0.088
7253-UVNDW,0.088
2996-XAUVF,0.088
0594-UFTUL,0.087
5555-RNPGT,0.087
3933-DQPWX,0.087
3011-WQKSZ,0.087
6509-TSGWN,0.087
1139-WUOAH,0.087
7581-EBBOU,0.087
0916-KNFAJ,0.087
0487-CRLZF,0.087
7795-CFOCW,0.087
4567-AKPIA,0.087
2484-DGXPZ,0.087
1599-MMYRQ,0.087
2773-MADBQ,0.087
7032-LMBHI,0.087
1150-FTQGN,0.087
2790-XUYMV,0.087
6685-GBWJZ,0.087
5306-BVTKJ,0.087
9489-DEDVP,0.086
9788-HNGUT,0.086
8580-QVLOC,0.086
8029-XYPWT,0.086
4667-QONEA,0.086
5384-ZTTWP,0.086
6516-NKQBO,0.086
0036-IHMOT,0.086
7998-ZLXWN,0.086
0323-XWWTN,0.086
2061-VVFST,0.086
7129-AZJDE,0.086
2235-EZAIK,0.086
8200-LGKSR,0.086
0872-CASZJ,0.086
4568-KNYWR,0.086
0412-UCCNP,0.086
6919-ELBGL,0.086
6103-LIANB,0.086
2388-LAESQ,0.085
8039-ACLPL,0.085
7244-QWYHG,0.085
1480-BKXGA,0.085
8610-ZIKJJ,0.085
3552-CTCYF,0.085
1545-ACTAS,0.085
5914-XRFQB,0.085
8189-DUKMV,0.085
2676-SSLTO,0.085
9298-WGMRW,0.085
5197-PYEPU,0.085
6670-MFRPK,0.085
8845-LWKGE,0.085
3963-RYFNS,0.085
4024-CSNBY,0.085
4369-NYSCF,0.085
1779-PWPMG,0.085
0013-SMEOE,0.085
5038-ETMLM,0.085
8975-SKGRX,0.085
8221-HVAYI,0.084
4526-RMTLL,0.084
7940-UQQUG,0.084
3275-RHRNE,0.084
1222-LRYKO,0.084
1303-SRDOK,0.084
3752-CQSJI,0.084
1536-YHDOE,0.084
6878-GGDWG,0.084
0906-QVPMS,0.084
8745-PVESG,0.084
1642-HMARX,0.084
3181-MIZBN,0.084
8819-WFGGJ,0.084
0020-INWCK,0.084
6352-GIGGQ,0.084
2296-DKZFP,0.084
0440-EKDCF,0.084
9867-NNXLC,0.083
6465-GSRCL,0.083
9391-TTOYH,0.083
2120-SMPEX,0.083
4676-WLUHT,0.083
6064-ZATLR,0.083
6981-TDRFT,0.083
2580-ASVVY,0.083
3533-UVMOM,0.083
8216-AZUUZ,0.083
9574-BOSMD,0.082
8883-ANODQ,0.082
9715-WZCLW,0.082
5387-ASZNZ,0.082
5593-SUAOO,0.082
6244-BESBM,0.082
1159-WFSGR,0.082
0973-KYVNF,0.082
5127-BZENZ,0.082
4018-KJYUY,0.082
9281-CEDRU,0.082
2581-VKIRT,0.082
5062-CJJKH,0.082
5095-ETBRJ,0.081
3489-VSFRD,0.081
4203-QGNZA,0.081
2739-CCZMB,0.081
0795-LAFGP,0.081
1834-ABKHQ,0.081
1043-UXOVO,0.081
9637-CDTKZ,0.081
2969-VAPYH,0.081
7182-OVLBJ,0.081
3190-FZATL,0.081
8587-XYZSF,0.081
3487-EARAT,0.081
2197-OMWGI,0.081
7812-FZHPE,0.081
8947-YRTDV,0.081
2724-FJDYW,0.081
6374-AFWOX,0.08
7572-KPVKK,0.08
8165-CBKXO,0.08
3474-BAFSJ,0.08
8513-OLYGY,0.08
7321-ZNSLA,0.08
9715-SBVSU,0.08
3374-PZLXD,0.08
7359-WWYJV,0.08
1265-BCFEO,0.08
5260-UMPWX,0.08
7779-ORAEL,0.08
8345-MVDYC,0.08
7349-ALMUX,0.08
6904-JLBGY,0.08
4816-OKWNX,0.08
3392-EHMNK,0.08
4102-HLENU,0.08
1121-QSIVB,0.08
5214-NLTIT,0.08
5183-KLYEM,0.08
4664-NJCMS,0.08
1206-EHBDD,0.08
8454-AATJP,0.079
2243-FNMMI,0.079
3178-CIFOT,0.079
6625-IUTTT,0.079
4573-JKNAE,0.079
1042-HFUCW,0.079
0757-WCUUZ,0.079
9871-ELEYA,0.079
8181-YHCMF,0.079
8510-TMWYB,0.079
2999-AANRQ,0.079
0208-BPQEJ,0.079
4942-VZZOM,0.079
1057-FOGLZ,0.079
3057-VJJQE,0.079
6691-CCIHA,0.079
9174-IHETN,0.078
3891-NLXJB,0.078
6506-EYCNH,0.078
5514-YQENT,0.078
9803-FTJCG,0.078
1226-JZNKR,0.078
3161-ONRWK,0.078
0017-DINOC,0.078
5130-YPIRV,0.078
9885-MFVSU,0.078
6481-LXPWL,0.078
0357-NVCRI,0.078
3648-GZPHF,0.078
5774-XZTQC,0.078
6650-BWFRT,0.077
3387-PLKUI,0.077
8780-RSYYU,0.077
5129-HHMZC,0.077
1866-DIOQZ,0.077
0254-WWRKD,0.077
1577-HKTFG,0.077
4859-ZSRDZ,0.077
5820-PTRYM,0.077
4826-DXMUP,0.077
3654-ARMGP,0.077
0707-HOVVN,0.077
2164-SOQXL,0.077
5451-YHYPW,0.077
9675-ICXCT,0.077
2121-JAFOM,0.077
1442-OKRJE,0.077
8628-MFKAX,0.077
5702-KVQRD,0.077
5893-PYOLZ,0.077
0907-HQNTS,0.077
9239-GZHZE,0.077
4381-MHQDC,0.077
9297-FVVDH,0.077
4940-KHCWD,0.077
8390-FESFV,0.077
2696-ECXKC,0.077
8561-NMTBD,0.077
5494-WOZRZ,0.077
5173-ZXXXL,0.077
5641-DMBFJ,0.077
1402-PTHGN,0.077
4827-LTQRJ,0.077
6603-YRDCJ,0.077
0979-MOZQI,0.076
2845-KDHVX,0.076
0835-DUUIQ,0.076
6122-EFVKN,0.076
6950-TWMYB,0.076
6870-ZWMNX,0.076
8069-RHUXK,0.076
4694-PHWFW,0.076
6286-ZHAOK,0.076
4020-KIUDI,0.076
1297-VQDRP,0.076
2530-FMFXO,0.076
9695-IDRZR,0.076
8639-NHQEI,0.076
0378-CJKPV,0.076
8433-WPJTV,0.076
4797-MIWUM,0.076
1850-AKQEP,0.076
3796-ENZGF,0.076
5269-NRGDP,0.076
